formula_pretty,e_above_hull,bandgap,is_magnetic,mat_id
CaIr3O,1.5673596,0.0,False,agm002561737
CaIr3Os,1.2234503,0.0,False,agm002441613
CaIr3Pb,1.63497,0.0,True,agm002441015
CaIr3Pd,1.6476032,0.0,True,agm002441687
CaIr3Pt,1.5962304,0.0,True,agm002441017
CaIr3Rh,1.427158,0.0,True,agm002441945
CaIr3Ru,1.2890552,0.0,False,agm002442037
CaIr3S,1.0541743,0.0,False,agm002583606
CaIr3Se,1.3423504,0.0,False,agm002442387
CaIr3W,1.1716349,0.0,False,agm002443194
CaIrAu3,0.6361507,0.0,False,agm002441021
CaIrBr3,0.89865774,0.0,False,agm005413045
CaIrC3,1.5910327,0.0,False,agm002431134
CaIrCl3,0.945585,0.0,False,agm002444921
CaIrF3,1.3026298,0.0,True,agm002470030
CaIrI3,0.76576555,0.0,False,agm002440887
CaIrN3,0.7720909,0.0,False,agm002539397
CaIrO3,0.30791938,0.0,False,agm002559003
CaIrOs3,1.7954116,0.0,False,agm002441599
CaIrPb3,0.425988,0.0,False,agm002441027
CaIrPd3,0.8550253,0.0,True,agm002441644
CaIrPt3,1.0045869,0.0,True,agm002441029
CaIrRh3,0.8799896,0.0,False,agm002441900
CaIrRu3,1.2497114,0.0,True,agm002441989
CaIrS3,0.7204801,0.0,True,agm002580947
CaIrSe3,0.72303975,0.0,False,agm002442324
CaIrW3,1.7380229,0.0,True,agm002443176
CaLa3Ag,0.34039444,0.0,True,agm002439463
CaLa3Al,0.35952598,0.0,False,agm002394872
CaLa3As,0.19612806,0.0,False,agm002439575
CaLa3Au,0.2672538,0.0,True,agm002441033
CaLa3B,0.25787118,0.0,False,agm002411229
CaLa3Be,0.30815592,0.0,False,agm002418375
CaLa3Bi,0.46625298,0.0,False,agm002441035
CaLa3Br,0.24244756,0.0,False,agm002439767
CaLa3C,0.13536209,0.0,False,agm002436599
CaLa3Cd,0.8969345,0.0,False,agm002439867
CaLa3Cl,0.15186456,0.0,False,agm002447442
CaLa3Co,0.045159508,0.0,False,agm002439992
CaLa3Cr,1.1810983,0.0,True,agm002440149
CaLa3Cu,0.19869332,0.0,True,agm002440349
CaLa3F,0.21452233,0.0,False,agm002468227
CaLa3Fe,0.03850594,0.0,False,agm002440504
CaLa3Ga,0.29246888,0.0,False,agm002440639
CaLa3Ge,1.2035716,0.0,False,agm002440777
CaLa3H,0.06814244,0.0,False,agm002489641
CaLa3Hf,0.42718232,0.0,False,agm002441037
CaLa3Hg,0.38396746,0.0,True,agm002441039
CaLa3I,0.3771755,0.0,False,agm002440918
CaLa3In,0.49176517,0.0,True,agm002440987
CaLa3Ir,0.0615248,0.0,False,agm002441041
CaLa3Mg,0.49006313,0.0,False,agm002520843
CaLa3Mn,0.13911314,0.0,True,agm002441190
CaLa3Mo,0.21408641,0.0,False,agm002441309
CaLa3N,0.081523925,0.0,False,agm002535043
CaLa3Nb,0.2881987,0.0,False,agm002441412
CaLa3Ni,0.13513406,0.0,False,agm002441551
CaLa3O,0.10414777,0.0,False,agm002564043
CaLa3Os,0.03663137,0.0,False,agm002441043
CaLa3P,0.13333035,0.0,False,agm002567324
CaLa3Pb,0.47353542,0.0,True,agm002441045
CaLa3Pd,0.18907589,0.0,True,agm002441689
CaLa3Pt,0.14997119,0.0,True,agm002441047
CaLa3Re,0.14067173,0.0,False,agm002441049
CaLa3Rh,0.08370956,0.0,False,agm002441946
CaLa3Ru,0.029357612,0.0,False,agm002442039
CaLa3S,0.11098858,0.0,False,agm002583608
CaLa3Sb,0.3917956,0.0,False,agm002442110
CaLa3Sc,0.4162611,0.0,True,agm002442250
CaLa3Se,0.19579071,0.0,False,agm002442389
CaLa3Si,0.23569545,0.0,False,agm002599105
CaLa3Sn,0.44432265,0.0,True,agm002442480
CaLa3Ta,0.40319335,0.0,False,agm002441051
CaLa3Tc,1.7039597,0.0,True,agm002442730
CaLa3Te,0.3565872,0.0,False,agm002442803
CaLa3Ti,0.33133155,0.0,False,agm002442944
CaLa3Tl,0.47470355,0.0,False,agm002441053
CaLa3V,0.31196216,0.0,True,agm002443120
CaLa3W,0.3702963,0.0,False,agm002441055
CaLa3Y,0.49906754,0.0,False,agm002443283
CaLa3Zn,0.27483281,0.0,False,agm002443423
CaLa3Zr,0.35287428,0.0,False,agm002443543
CaLaAg3,0.62167835,0.0,False,agm002439423
CaLaAl3,0.97675914,0.0,False,agm002391538
CaLaAs3,0.91665894,0.0,False,agm002439509
CaLaAu3,0.6414602,0.0,False,agm002441058
CaLaB3,1.9990349,0.0,False,agm002402957
CaLaBe3,1.2963845,0.0,False,agm002416506
CaLaBi3,0.7449727,0.0,False,agm002441060
CaLaBr3,0.5492635,0.0,True,agm005408488
CaLaC3,2.0483062,0.0,False,agm002432378
CaLaCd3,0.68133235,0.0,False,agm002439828
CaLaCl3,0.5781421,0.0,True,agm002444924
CaLaCo3,1.0660361,0.0,True,agm002439919
CaLaCr3,1.4751604,0.0,True,agm002440067
CaLaCu3,0.71930945,0.0,False,agm002440274
CaLaF3,0.64385235,0.121,False,agm002471203
CaLaFe3,1.2349466,0.0,True,agm002440427
CaLaGe3,0.9302964,0.0,False,agm002440709
CaLaH3,0.32033965,0.0,False,agm002490538
CaLaHf3,1.2136923,0.0,False,agm002441061
CaLaHg3,0.581497,0.0,False,agm002441064
CaLaI3,0.5456762,0.0,False,agm002440889
CaLaIn3,0.73378277,0.0,False,agm002440951
CaLaIr3,1.6959752,0.0,False,agm002441066
CaLaMg3,0.72477764,0.0,False,agm002521437
CaLaMn3,1.1864363,0.0,True,agm002441114
CaLaMo3,1.8284097,0.0,True,agm002441257
CaLaN3,1.3132961,0.0,False,agm002540553
CaLaNb3,1.4348115,0.0,False,agm002441360
CaLaNi3,0.9783414,0.0,True,agm002441474
CaLaO3,0.7048855,0.0,False,agm002560185
CaLaOs3,2.1244142,0.0,True,agm002441067
CaLaP3,1.1222548,0.0,False,agm002566074
CaLaPb3,0.6978291,0.0,False,agm002441070
CaLaPd3,0.75967103,0.0,False,agm002441647
CaLaPt3,1.1195433,0.0,False,agm002441072
CaLaRe3,2.3847528,0.0,False,agm002441073
CaLaRh3,0.9382997,0.0,False,agm002441902
CaLaRu3,1.3110647,0.0,True,agm002441991
CaLaS3,0.8388606,0.0,True,agm002580949
CaLaSb3,0.8414307,0.0,False,agm002442080
CaLaSc3,0.6417636,0.0,False,agm002442165
CaLaSe3,0.78850305,0.0,False,agm002442326
CaLaSi3,1.2087686,0.0,False,agm002598764
CaLaSn3,0.915809,0.0,False,agm002442447
CaLaTa3,1.8296871,0.0,False,agm002441075
CaLaTc3,1.6199869,0.0,True,agm002442679
CaLaTe3,0.7659975,0.0,False,agm002442772
CaLaTi3,0.97928506,0.0,False,agm002442857
CaLaTl3,0.6199401,0.0,False,agm002441078
CaLaV3,1.3975695,0.0,False,agm002443037
CaLaW3,2.4514222,0.0,True,agm002441079
CaLaY3,0.5759983,0.0,False,agm002443227
CaLaZn3,0.7015588,0.0,False,agm002443350
CaLaZr3,0.94824463,0.0,False,agm002443488
CaMg3Ag,0.19260696,0.0,False,agm002518307
CaMg3Al,0.37405953,0.0,False,agm002524582
CaMg3As,0.51130766,0.0,False,agm002519323
CaMg3Au,0.19796151,0.0,False,agm002520451
CaMg3B,0.40100482,0.0,False,agm002408821
CaMg3Be,0.23818561,0.0,False,agm002418601
CaMg3Bi,0.64105064,0.0,False,agm002522550
CaMg3Br,0.7771606,0.0,False,agm002523527
CaMg3C,0.4423956,0.0,False,agm002430557
CaMg3Cd,0.29456317,0.0,False,agm002524614
CaMg3Cl,0.68601537,0.0,False,agm002519342
CaMg3Co,0.1589799,0.0,False,agm002517270
CaMg3Cr,0.5147788,0.0,True,agm002518309
CaMg3Cu,0.12638666,0.0,False,agm002520453
CaMg3F,0.47948343,0.0,False,agm002469559
CaMg3Fe,0.36473402,0.0,True,agm002521434
CaMg3Ga,0.29613253,0.0,False,agm002522552
CaMg3Ge,0.42000645,0.0,False,agm002523529
CaMg3H,0.3468185,0.0,False,agm002495451
CaMg3Hg,0.28107774,0.0,False,agm002517272
CaMg3I,0.91995823,0.0,False,agm002518311
CaMg3In,0.4182436,0.0,False,agm002519327
CaMg3Ir,0.13818261,0.0,False,agm002520455
CaMg3Mn,0.43226832,0.0,True,agm002522554
CaMg3Mo,0.7409318,0.0,True,agm002523531
CaMg3N,0.4426037,0.0,False,agm002541258
CaMg3Nb,0.801537,0.0,True,agm002524618
CaMg3Ni,0.09199431,0.0,False,agm002517274
CaMg3O,0.5769998,0.0,False,agm002558471
CaMg3Os,0.29964665,0.0,False,agm002518313
CaMg3P,0.48059034,0.0,False,agm002518459
CaMg3Pb,0.54600614,0.0,False,agm002519329
CaMg3Pd,0.13712358,0.0,False,agm002520457
CaMg3Pt,0.16121364,0.0,False,agm002521438
CaMg3Re,0.63972837,0.0,False,agm002523533
CaMg3Rh,0.10889403,0.0,False,agm002524620
CaMg3Ru,0.18404791,0.0,False,agm002517276
CaMg3S,0.67556053,0.0,False,agm002523717
CaMg3Sb,0.63409,0.0,False,agm002518315
CaMg3Sc,0.6854484,0.0,False,agm002519331
CaMg3Se,0.7263466,0.0,False,agm002520459
CaMg3Si,0.41947064,0.0,False,agm002517493
CaMg3Sn,0.55399054,0.0,False,agm002521440
CaMg3Ta,0.9565931,0.0,True,agm002523535
CaMg3Tc,0.44877848,0.0,False,agm002524622
CaMg3Te,0.84250295,0.0,False,agm002517278
CaMg3Ti,0.6742104,0.0,True,agm002518317
CaMg3Tl,0.4135867,0.0,False,agm002519333
CaMg3V,0.58775103,0.0,True,agm002517203
CaMg3W,0.9384438,0.0,True,agm002521442
CaMg3Zn,0.1914661,0.0,False,agm002523537
CaMg3Zr,0.8122433,0.0,True,agm002524624
CaMgAg3,0.38903266,0.0,False,agm002520833
CaMgAl3,0.69363546,0.0,False,agm002517580
CaMgAs3,0.67810285,0.0,False,agm002522922
CaMgAu3,0.4171337,0.0,False,agm002524998
CaMgB3,1.8596712,0.0,False,agm002404288
CaMgBe3,1.0255936,0.0,False,agm002416630
CaMgBi3,0.48482275,0.0,False,agm002520835
CaMgBr3,0.4730376,0.0,True,agm002522923
CaMgC3,2.1031682,0.0,False,agm002433764
CaMgCd3,0.36820704,0.0,False,agm002525000
CaMgCl3,0.48276204,0.0,True,agm002525020
CaMgCo3,1.048448,0.0,True,agm002518681
CaMgCr3,1.3386438,0.0,True,agm002520837
CaMgCu3,0.5572461,0.0,False,agm002525002
CaMgF3,0.5086997,0.0,False,agm002472394
CaMgFe3,1.1794875,0.0,True,agm002518683
CaMgGa3,0.4866312,0.0,False,agm002520839
CaMgGe3,0.5781494,0.0,False,agm002523922
CaMgH3,0.26393002,0.0,False,agm002489208
CaMgHg3,0.28984094,0.0,False,agm002520841
CaMgI3,0.48057812,0.0,True,agm002522927
CaMgIn3,0.40411842,0.0,False,agm002525004
CaMgIr3,1.3322542,0.0,False,agm002518687
CaMgMn3,1.0495762,0.0,True,agm002522930
CaMgMo3,1.951953,0.0,True,agm002525006
CaMgN3,1.3952007,0.0,True,agm002540677
CaMgNb3,1.5594459,0.0,False,agm002518689
CaMgNi3,0.7434042,0.0,False,agm002520845
CaMgO3,0.4313609,0.0,True,agm002559126
CaMgOs3,1.8844652,0.0,True,agm002522932
CaMgP3,0.91598237,0.0,False,agm002521116
CaMgPb3,0.3573176,0.0,False,agm002517660
CaMgPd3,0.52235264,0.0,False,agm002519720
CaMgPt3,0.8629659,0.0,False,agm002521833
CaMgRe3,2.226146,0.0,False,agm002517662
CaMgRh3,0.8830182,0.0,False,agm002519722
CaMgRu3,1.3063865,0.0,True,agm002521835
CaMgS3,0.65546995,0.0,False,agm002520106
CaMgSb3,0.5852556,0.0,False,agm002523926
CaMgSc3,0.640572,0.0,False,agm002517664
CaMgSe3,0.5825807,0.0,False,agm002519724
CaMgSi3,0.8542098,0.0,False,agm002522284
CaMgSn3,0.44806355,0.0,False,agm002522934
CaMgTa3,1.7864614,0.0,False,agm002518691
CaMgTc3,1.7058649,0.0,True,agm002520847
CaMgTe3,0.57744336,0.0,False,agm002522936
CaMgTi3,1.1666532,0.0,True,agm002517666
CaMgTl3,0.29058087,0.0,False,agm002519726
CaMgV3,1.5155975,0.0,True,agm002520389
CaMgW3,2.3554325,0.0,True,agm002523928
CaMgZn3,0.46662268,0.0,False,agm002519728
CaMgZr3,0.9871037,0.0,False,agm002522938
CaMn3Ag,0.9962171,0.0,True,agm002441081
CaMn3Al,0.83879185,0.0,True,agm002396898
CaMn3As,0.7673562,0.0,True,agm002441083
CaMn3Au,0.95552605,0.0,True,agm002441085
CaMn3B,0.49122843,0.0,True,agm002403430
CaMn3Be,0.63757265,0.0,True,agm002421068
CaMn3Bi,1.2368711,0.0,True,agm002441089
CaMn3Br,1.4023503,0.0,True,agm002441091
CaMn3C,0.36061722,0.0,True,agm002429041
CaMn3Cd,1.0855398,0.0,True,agm002441093
CaMn3Cl,1.2869244,0.0,True,agm002447444
CaMn3Co,1.1356777,0.0,True,agm002441095
CaMn3Cr,0.66707706,0.0,True,agm002440150
CaMn3Cu,0.72606426,0.0,True,agm002441099
CaMn3F,1.123309,0.0,True,agm002470461
CaMn3Fe,1.0149126,0.0,False,agm002441101
CaMn3Ge,2.0683622,0.0,True,agm002441103
CaMn3H,0.6157488,0.0,True,agm002492408
CaMn3Hg,1.0778482,0.0,True,agm002441106
CaMn3I,1.4948134,0.0,True,agm002441108
CaMn3In,1.0680273,0.0,True,agm002441110
CaMn3Ir,0.7225148,0.0,True,agm002441112
CaMn3Mo,0.8885543,0.0,True,agm002441115
CaMn3N,0.57628417,0.0,True,agm002537438
CaMn3Nb,0.93399763,0.0,True,agm002441117
CaMn3Ni,0.58016807,0.0,True,agm002441119
CaMn3O,1.1865928,0.0,True,agm002557138
CaMn3Os,0.7817139,0.0,True,agm002441121
CaMn3P,0.5725451,0.0,True,agm002569256
CaMn3Pb,1.1555667,0.0,True,agm002441123
CaMn3Pd,0.8231756,0.0,True,agm002441125
CaMn3Pt,0.77382576,0.0,True,agm002441127
CaMn3Re,0.8949418,0.0,True,agm002441131
CaMn3Rh,0.6899668,0.0,True,agm002441133
CaMn3Ru,0.70048845,0.0,True,agm002441135
CaMn3S,0.9267662,0.0,True,agm002583610
CaMn3Sb,1.0449656,0.0,True,agm002441136
CaMn3Se,1.1248313,0.0,True,agm002441138
CaMn3Si,0.64507693,0.0,True,agm002601075
CaMn3Tc,0.8153677,0.0,True,agm002441144
CaMn3Te,1.313744,0.0,True,agm002441146
CaMn3Tl,1.1237676,0.0,True,agm002441148
CaMn3V,0.73325557,0.0,True,agm002443122
CaMn3W,0.9721305,0.0,True,agm002441150
CaMn3Zn,0.7962857,0.0,True,agm002441154
CaMnAg3,0.54357487,0.0,True,agm002441158
CaMnAl3,0.11570677,0.0,False,agm002392461
CaMnAs3,0.3707501,0.0,True,agm002441160
CaMnAu3,0.40266043,0.0,True,agm002441162
CaMnB3,0.52980363,0.0,False,agm002404160
CaMnBe3,0.65549403,0.0,True,agm002417859
CaMnBi3,0.5321566,0.0,False,agm002441166
CaMnBr3,0.6652087,0.0,True,agm005410031
CaMnC3,1.1207837,0.0,False,agm002433639
CaMnCd3,0.4474169,0.0,True,agm002441170
CaMnCl3,0.63751787,0.4434,True,agm002444926
CaMnCo3,0.68670666,0.0,True,agm002441172
CaMnCr3,0.79857355,0.0,True,agm002440069
CaMnCu3,0.54392135,0.0,True,agm002441176
CaMnF3,0.57697856,0.0,True,agm002472285
CaMnFe3,0.7644318,0.0,True,agm002441177
CaMnGe3,0.24363676,0.0,True,agm002441179
CaMnH3,0.18197092,0.0,False,agm002491841
CaMnHg3,0.41422674,0.0,True,agm002441183
CaMnI3,0.6478859,0.0,True,agm002441185
CaMnIn3,0.28419524,0.0,False,agm002441187
CaMnIr3,3.1039054,0.0,True,agm002441189
CaMnMo3,0.9842155,0.0,True,agm002441191
CaMnN3,0.58761775,0.0,False,agm002532216
CaMnNb3,0.6872373,0.0,False,agm002441193
CaMnNi3,0.61686003,0.0,True,agm002441195
CaMnO3,0.11741562,0.0,True,agm002170966
CaMnOs3,1.1448417,0.0,False,agm002441197
CaMnP3,0.65779644,0.0,True,agm002566972
CaMnPb3,0.32971692,0.0,True,agm002441199
CaMnPd3,0.7525799,0.0,True,agm002441201
CaMnPt3,0.8385404,0.0,True,agm002441203
CaMnRe3,1.2407024,0.0,False,agm002441207
CaMnRh3,0.6196813,0.0,False,agm002441209
CaMnRu3,0.71351117,0.0,True,agm002441211
CaMnS3,0.60161394,0.0,False,agm002580951
CaMnSb3,0.46021843,0.0,True,agm002441213
CaMnSe3,0.36981317,0.0,True,agm002441215
CaMnSi3,0.4385229,0.0,True,agm002599732
CaMnSn3,0.28019714,0.0,True,agm002441217
CaMnTc3,2.9197674,0.0,True,agm002441222
CaMnTe3,0.69729424,0.0,False,agm002441223
CaMnTl3,0.3250304,0.0,True,agm002441225
CaMnV3,0.80158573,0.0,True,agm002443039
CaMnW3,1.2561036,0.0,True,agm002441227
CaMnZn3,0.37899876,0.0,True,agm002441231
CaMo3As,1.3420372,0.0,False,agm002439577
CaMo3Au,2.192156,0.0,False,agm002441237
CaMo3Br,1.9173666,0.0,True,agm002439769
CaMo3C,0.5297471,0.0,True,agm002431612
CaMo3Cl,1.6585404,0.0,True,agm002447446
CaMo3F,2.1359181,0.0,True,agm002472706
CaMo3H,0.92734224,0.0,True,agm002495175
CaMo3I,2.1471703,0.0,False,agm002441251
CaMo3Ir,1.382448,0.0,True,agm002441255
CaMo3N,0.66200924,0.0,True,agm002539847
CaMo3O,2.1008365,0.0,True,agm002559431
CaMo3Os,1.2413089,0.0,True,agm002441259
CaMo3P,0.9530756,0.0,True,agm002571127
CaMo3Pb,2.320921,0.0,False,agm002441261
CaMo3Pd,1.8920511,0.0,True,agm002441263
CaMo3Pt,1.7514656,0.0,True,agm002441265
CaMo3Rh,1.4953957,0.0,True,agm002441269
CaMo3Ru,1.2610126,0.0,True,agm002441271
CaMo3S,1.2851411,0.0,True,agm002583612
CaMo3Se,1.6762264,0.0,True,agm002442391
CaMo3W,1.4003276,0.0,True,agm002441285
CaMoAs3,0.4815525,0.0,False,agm002439510
CaMoAu3,0.80609465,0.0,False,agm002441289
CaMoBr3,1.0915099,0.0,True,agm005411656
CaMoC3,1.0743768,0.0,False,agm002434906
CaMoCl3,1.0668663,0.0,True,agm002444928
CaMoF3,0.7252671,0.1028,True,agm002473452
CaMoH3,0.1955771,0.0,False,agm002493323
CaMoI3,1.0600116,0.0,True,agm002441303
CaMoIr3,1.1716232,0.0,False,agm002441307
CaMoN3,3.040123,0.0,False,agm002533299
CaMoO3,0.21482523,0.0,True,agm002170967
CaMoOs3,1.5058426,0.0,False,agm002441311
CaMoP3,0.59615,0.0,False,agm002567917
CaMoPb3,0.5609931,0.0,False,agm002441313
CaMoPd3,0.8435972,0.0,False,agm002441315
CaMoPt3,0.8948902,0.0,False,agm002441317
CaMoRh3,0.7086175,0.0,False,agm002441321
CaMoRu3,0.9571704,0.0,True,agm002441323
CaMoS3,0.5977425,0.0,False,agm002580953
CaMoSe3,0.6894845,0.0,False,agm002442328
CaMoW3,1.7221712,0.0,True,agm002441336
CaN3Cl,2.5387094,0.0,False,agm002538167
CaN3F,3.1469715,0.0,True,agm002539453
CaN3O,2.7072318,0.0,False,agm002533482
CaNCl3,1.2082181,0.0,False,agm002538603
CaNF3,1.2867261,0.0,True,agm002535131
CaNO3,2.358745,0.0,True,agm002540145
CaNb3Ag,1.6899467,0.0,False,agm002441338
CaNb3Al,1.2008246,0.0,False,agm002392836
CaNb3As,1.0283649,0.0,False,agm002439579
CaNb3Au,1.6045719,0.0,True,agm002441340
CaNb3B,0.6562176,0.0,False,agm002408601
CaNb3Bi,1.8128825,0.0,False,agm002441344
CaNb3Br,1.5451297,0.0,False,agm002439771
CaNb3C,0.5349282,0.0,False,agm002434117
CaNb3Cd,1.8070503,0.0,False,agm002441346
CaNb3Cl,1.3002996,0.0,False,agm002447448
CaNb3Co,0.7692776,0.0,False,agm002439996
CaNb3Cr,0.75074077,0.0,False,agm002440154
CaNb3Cu,1.1159502,0.0,False,agm002440353
CaNb3F,1.3940687,0.0,False,agm002465988
CaNb3Fe,0.6865771,0.0,False,agm002440507
CaNb3Ga,1.1326069,0.0,False,agm002440642
CaNb3Ge,1.0603788,0.0,False,agm002440780
CaNb3H,0.62365246,0.0,False,agm002488255
CaNb3Hg,1.8479247,0.0,False,agm002441352
CaNb3I,1.8046935,0.0,True,agm002441354
CaNb3In,1.72586,0.0,False,agm002441356
CaNb3Ir,1.0394721,0.0,False,agm002441358
CaNb3Mo,0.99680847,0.0,False,agm002441362
CaNb3N,0.47397068,0.0,False,agm002532669
CaNb3Ni,0.8903729,0.0,False,agm002441554
CaNb3O,0.87158763,0.0,False,agm002561739
CaNb3Os,0.99801636,0.0,False,agm002441364
CaNb3P,0.7467422,0.0,False,agm002572962
CaNb3Pb,1.8355892,0.0,False,agm002441366
CaNb3Pd,1.3360109,0.0,False,agm002441368
CaNb3Pt,1.2267858,0.0,False,agm002441370
CaNb3Re,1.0186658,0.0,False,agm002441372
CaNb3Rh,1.0658674,0.0,False,agm002441374
CaNb3Ru,0.96304554,0.0,False,agm002441376
CaNb3S,0.9809321,0.0,False,agm002583614
CaNb3Sb,1.556109,0.0,False,agm002441378
CaNb3Se,1.3044997,0.0,False,agm002442393
CaNb3Si,0.9445494,0.0,False,agm002604969
CaNb3Sn,1.5983013,0.0,False,agm002441380
CaNb3Tc,0.96599835,0.0,False,agm002441384
CaNb3Te,1.7098217,0.0,False,agm002441386
CaNb3Tl,1.8827404,0.0,False,agm002441388
CaNb3V,0.8366334,0.0,False,agm002443126
CaNb3W,1.0453982,0.0,False,agm002441390
CaNb3Zn,1.2049397,0.0,False,agm002443427
CaNbAg3,0.97907376,0.0,False,agm002441391
CaNbAl3,0.55771244,0.0,False,agm002394510
CaNbAs3,0.46411896,0.0,False,agm002439512
CaNbAu3,0.68559897,0.0,False,agm002441393
CaNbB3,1.147153,0.0,False,agm002406813
CaNbBi3,0.45759344,0.0,False,agm002441397
CaNbBr3,1.0132707,0.0,True,agm005407174
CaNbC3,1.2908443,0.0,False,agm002436126
CaNbCd3,0.7985398,0.0,True,agm002441399
CaNbCl3,1.0497892,0.0,True,agm002444929
CaNbCo3,0.9206651,0.0,True,agm002439923
CaNbCr3,1.1365535,0.0,True,agm002440073
CaNbCu3,0.8439187,0.0,False,agm002440277
CaNbF3,1.2074769,0.0,True,agm002465564
CaNbFe3,1.0467181,0.0,True,agm002440431
CaNbGa3,0.412237,0.0,False,agm002440575
CaNbGe3,0.41965747,0.0,False,agm002440712
CaNbH3,1.0494063,0.0,True,agm002494611
CaNbHg3,0.69162023,0.0,False,agm002441404
CaNbI3,0.9542094,0.0,True,agm002441406
CaNbIn3,0.43839806,0.0,False,agm002441408
CaNbIr3,1.1817478,0.0,False,agm002441410
CaNbMo3,1.5103852,0.0,True,agm002441414
CaNbN3,0.52995354,0.0,False,agm002534594
CaNbNi3,0.8153496,0.0,False,agm002441478
CaNbO3,2.2450671,0.0,True,agm002563617
CaNbOs3,2.8529677,0.0,True,agm002441416
CaNbP3,0.5774382,0.0,False,agm002568904
CaNbPb3,0.4572067,0.0,False,agm002441417
CaNbPd3,0.76981634,0.0,False,agm002441419
CaNbPt3,0.856762,0.0,False,agm002441421
CaNbRe3,1.8744228,0.0,True,agm002441423
CaNbRh3,0.686093,0.0,False,agm002441425
CaNbRu3,2.1632798,0.0,False,agm002441427
CaNbS3,0.35626602,0.0,False,agm002580955
CaNbSb3,0.5085616,0.0,False,agm002441428
CaNbSe3,0.46103197,0.0,False,agm002442330
CaNbSi3,0.6383571,0.0,False,agm002601656
CaNbSn3,0.36523494,0.0,False,agm002441430
CaNbTc3,1.3600607,0.0,True,agm002441434
CaNbTe3,0.5884379,0.0,False,agm002441436
CaNbTl3,0.4704907,0.0,False,agm002441438
CaNbV3,1.1541167,0.0,True,agm002443043
CaNbW3,1.8936837,0.0,True,agm002441440
CaNbZn3,0.7016168,0.0,False,agm002443353
CaNi3Ag,0.9427034,0.0,True,agm002441442
CaNi3As,0.3839998,0.0,False,agm002441444
CaNi3Au,0.95195544,0.0,True,agm002441446
CaNi3B,0.12499525,0.0,False,agm002411231
CaNi3Bi,0.80381286,0.0,False,agm002441450
CaNi3Br,1.1116564,0.0,False,agm002441452
CaNi3C,0.12781434,0.0,True,agm002436601
CaNi3Cl,1.0647049,0.0,False,agm002447450
CaNi3F,2.004687,0.0,True,agm002468229
CaNi3Ge,0.40228352,0.0,True,agm002441462
CaNi3H,0.29182592,0.0,True,agm002491078
CaNi3Hg,0.94262624,0.0,True,agm002441466
CaNi3I,1.0732232,0.0,False,agm002441468
CaNi3Ir,0.7343748,0.0,True,agm002441472
CaNi3Mo,0.77778536,0.0,False,agm002441476
CaNi3N,0.33675838,0.0,True,agm002535045
CaNi3O,2.1726975,0.0,True,agm002565240
CaNi3Os,0.7643949,0.0,True,agm002441480
CaNi3P,0.19938082,0.0,False,agm002567326
CaNi3Pb,0.8204692,0.0,False,agm002441482
CaNi3Pd,0.86957407,0.0,True,agm002441484
CaNi3Pt,0.8399608,0.0,True,agm002441486
CaNi3Rh,0.73750794,0.0,True,agm002441492
CaNi3Ru,1.9117299,0.0,True,agm002441494
CaNi3S,0.5459097,0.0,False,agm002583616
CaNi3Sb,0.62326956,0.0,False,agm002441495
CaNi3Se,0.7198288,0.0,False,agm002441497
CaNi3Sn,0.68158823,0.0,False,agm002441499
CaNi3Te,0.8138636,0.0,False,agm002441507
CaNi3W,0.83922243,0.0,False,agm002441511
CaNiAg3,0.377535,0.0,False,agm002441519
CaNiAs3,0.44137228,0.0,False,agm002441521
CaNiAu3,0.31255555,0.0,False,agm002441523
CaNiB3,0.962154,0.0,False,agm002408124
CaNiBi3,0.26510698,0.0,False,agm002441527
CaNiBr3,0.48539248,0.0,True,agm005413043
CaNiC3,1.7747961,0.0,False,agm002427384
CaNiCl3,0.4767178,0.0,True,agm002444931
CaNiF3,0.8872436,0.0,True,agm002466661
CaNiGe3,0.3511051,0.0,False,agm002441539
CaNiH3,0.0,0.0,False,agm002496103
CaNiHg3,0.19298679,0.0,False,agm002441543
CaNiI3,0.48200953,0.0,False,agm002441545
CaNiIr3,1.1064348,0.0,True,agm002441549
CaNiMo3,1.2809051,0.0,True,agm002441552
CaNiN3,1.099701,0.0,True,agm002535761
CaNiO3,0.17537327,0.0,True,agm002170972
CaNiOs3,1.5211926,0.0,True,agm002441556
CaNiP3,0.65885663,0.0,False,agm002569791
CaNiPb3,0.20626011,0.0,False,agm002441558
CaNiPd3,0.5099917,0.0,True,agm002441560
CaNiPt3,0.72127295,0.0,True,agm002441562
CaNiRh3,0.7135371,0.0,True,agm002441566
CaNiRu3,1.066292,0.0,True,agm002441568
CaNiS3,0.42011836,0.0,False,agm005412401
CaNiSb3,0.3689429,0.0,False,agm002441570
CaNiSe3,0.40585035,0.0,False,agm002441572
CaNiSn3,0.23743026,0.0,False,agm002441573
CaNiTe3,0.4301973,0.0,False,agm002441581
CaNiW3,1.548478,0.0,True,agm002441585
CaO3F,1.5330576,0.0,True,agm005417282
CaOF3,0.75600284,0.0,True,agm002565337
CaOs3Au,2.5917482,0.0,True,agm002441593
CaOs3Br,2.4304817,0.0,True,agm002439773
CaOs3C,0.525718,0.0,True,agm002429043
CaOs3Cl,2.185818,0.0,False,agm002447452
CaOs3F,2.5902495,0.0,True,agm002470463
CaOs3I,2.544208,0.0,True,agm002440920
CaOs3N,0.9276264,0.0,False,agm002537440
CaOs3O,1.9732138,0.0,False,agm002558253
